Time,Q1,Q2,Q3,Q4,Q5,Q6,dQ1,dQ2,dQ3,dQ4,dQ5,dQ6,TCPx,TCPy,TCPz
3.26,-0.944792244037331,-2.333598310959,-0.683460444921473,-1.25771507862458,1.27347970536278,0.55942371516898,-0.175911534308598,0.195411524797359,-0.3775437791746,0.230953585795458,0.0745468911976475,-0.166646714286467,-0.337069230887655,0.82333846120818,0.246019231684668
3.28,-0.948324090780681,-2.32976435133792,-0.690879893971809,-1.25315225595336,1.27497799774644,0.556079430054512,-0.177824616877936,0.18550219684388,-0.360459177910573,0.224019465589612,0.0755174646744333,-0.168303015726164,-0.334030768848869,0.823761538695074,0.245830770549385
3.3,-0.951867319037238,-2.32600588016777,-0.698153545433669,-1.24866230682046,1.27648424923655,0.552727438289353,-0.174587374710704,0.199013010094693,-0.380707886129417,0.229586249359745,0.0742931239751672,-0.165089881584783,-0.330992307472771,0.82418461545724,0.245642308854877
3.32,-0.955307787194578,-2.32180460965988,-0.706106328776759,-1.24396978195771,1.27794977369739,0.549475600167951,-0.171378618381654,0.21241892328527,-0.400701666798021,0.235020673363059,0.0730759652549167,-0.161909878380674,-0.327953846297709,0.824607692117258,0.245453846768888
3.34,-0.95876047282531,-2.31768093296841,-0.713907883147444,-1.23935296397436,1.27942346275029,0.546215092059308,-0.173335849727195,0.202479378589968,-0.383500342793455,0.22802399539154,0.0740569721121397,-0.163616348201426,-0.324915384505446,0.82503074784856,0.245265403841824
3.36,-0.962225325080621,-2.31363266918321,-0.721562792012825,-1.23480953170207,1.28090528342336,0.542945994361783,-0.173375779642978,0.201335297687904,-0.380385656091597,0.22578790700736,0.0742215337013732,-0.163507534991567,-0.321876923228853,0.825453827331191,0.245076940670846
3.38,-0.965702315679103,-2.3096578115954,-0.729075335359234,-1.23033727658438,1.28239523608249,0.539668351838078,-0.174226070236761,0.196606592432316,-0.371604665955901,0.221690163304508,0.0747327701521926,-0.164164517695552,-0.318838461904675,0.82587690647733,0.244888477627985
3.4,-0.969191422446393,-2.3057544815843,-0.736449520287109,-1.22593413782263,1.28389334296311,0.536382207866266,-0.174725953574465,0.193551634171794,-0.365543210768843,0.218538846798858,0.0750951585188832,-0.164488927366917,-0.315800000541678,0.826299985399614,0.244700014656187
3.42,-0.972692598751192,-2.30192090288936,-0.743689159049928,-1.22159814145371,1.28539955535615,0.533087614519855,-0.175373346913584,0.189901809604436,-0.358580827120032,0.215119956352966,0.0755182009796976,-0.164953086246653,-0.315800000541678,0.826299985399614,0.244700014656187
3.44,-0.97620581212987,-2.29815540918925,-0.75079782260279,-1.21732744616108,1.2869138715335,0.529784614932233,-0.175955881087053,0.186625157629532,-0.352256487460832,0.211944305126165,0.0759179663112392,-0.165353709257992,-0.312756002933294,0.826563969407451,0.244540030389312
3.46,-0.979731054301367,-2.29445645138922,-0.757778816633755,-1.21312037337774,1.28843636516152,0.526473261586175,-0.176564196546458,0.183298426015349,-0.345894698025322,0.208785722909198,0.0763284153275101,-0.165778135854325,-0.309712003005463,0.826827971677165,0.244380028454349
3.48,-0.983268257857272,-2.29082252860197,-0.764635393309437,-1.2089752225631,1.289966936294,0.523153598823049,-0.177157492898727,0.180098832104065,-0.33977717822651,0.205738358878621,0.076729887106216,-0.166189082001888,-0.306668003017696,0.827091973808717,0.244220026613315
3.5,-0.986817395390502,-2.28725225240694,-0.771370536539254,-1.20489046809253,1.2915056082059,0.519825677254755,-0.177755435745452,0.176942429156813,-0.333764934327092,0.202750402787873,0.0771373122618639,-0.166601963866164,-0.303624002981633,0.82735597580798,0.244060024863882
3.52,-0.990378439666814,-2.28374431498982,-0.777987060416838,-1.20086467832417,1.29305240760626,0.516489554511916,-0.178348755101251,0.173860694622121,-0.327908525725451,0.199839913056272,0.0775421965032574,-0.167010219534645,-0.300580002346783,0.827619977954205,0.243900023460065
3.54,-0.993951343352066,-2.28029746424529,-0.784487678272867,-1.19689645457664,1.29460730506879,0.513145280339159,-0.17894138280486,0.170834371111891,-0.322174511952827,0.196992920401723,0.0779480590201784,-0.167416498633059,-0.297536002255625,0.827883979719865,0.243740021854601
3.56,-0.997536071521279,-2.27691052823587,-0.790874924246338,-1.19298450880348,1.29617031119903,0.509792913516717,-0.179530708043021,0.167869011508848,-0.316571588909969,0.194213206114899,0.0783513738362126,-0.167820019323657,-0.294492002677778,0.828147981086198,0.243580020110837
3.58,-1.0011325610996,-2.27358236681062,-0.797151289321987,-1.18912753704234,1.29774135758193,0.506432493750294,-0.180118320838778,0.164955002048972,-0.311082065736062,0.191492316524324,0.0787542895149725,-0.168221280168445,-0.291448001819683,0.828411983053066,0.24342001902543
3.6,-1.00474078741987,-2.27031194323468,-0.803319013652378,-1.18532442423216,1.29932049166714,0.503064091895266,-0.180703526434115,0.162097369088351,-0.305711518028806,0.188829682060648,0.0791583664807729,-0.168618382607771,-0.28840400188731,0.828675984335618,0.243260017532504
3.62,-1.00836069765861,-2.26709824475362,-0.809380310379862,-1.18157403121991,1.3009076819019,0.499687759718277,-0.181287668556591,0.159276974020499,-0.300429910942825,0.186216363956991,0.0795609633159642,-0.169014768899453,-0.28536000224934,0.828939985403388,0.243100016027988
3.64,-1.01199224405444,-2.26394031639926,-0.815337266130307,-1.17787529399925,1.3025029150021,0.496303555109458,-0.181865353874932,0.156531352538637,-0.295294943251696,0.183670342535049,0.0799616155211467,-0.16940413467478,-0.282316002102795,0.829203986662359,0.242940014797251
3.66,-1.01563537727907,-2.26083725102949,-0.821191867338048,-1.17422720164941,1.3041061765652,0.492911536837132,-0.182450297707098,0.153763984169807,-0.290151517617108,0.181136453333702,0.0803656827987362,-0.169799715951005,-0.279272001958012,0.829467987848137,0.24278001362025
3.68,-1.01929004648084,-2.25778818617376,-0.826946006807301,-1.17062879256807,1.30571745122223,0.48951176477726,-0.183009811375283,0.151192025986113,-0.285345769028846,0.178736303362378,0.0807587571934069,-0.170171105128882,-0.276228001378114,0.829731989252907,0.242620012657674
3.7,-1.02295619911673,-2.25479230039693,-0.83260149162208,-1.16707914889218,1.30733672210564,0.486104299772534,-0.183619816797935,0.148303882083515,-0.28005841006607,0.176179082719541,0.081174882576572,-0.170588560372462,-0.273184001682446,0.829995990014533,0.242460011426696
3.72,-1.02663378416742,-2.2518488209991,-0.838160029505736,-1.16357741294294,1.30896397600613,0.482689200844057,-0.184103740477326,0.146280841320659,-0.27617773487624,0.174131855773623,0.0815348117020338,-0.170888970207621,-0.27014000155396,0.83025999100765,0.242300010403555
3.74,-1.0303227174087,-2.24895691999161,-0.843623370899945,-1.16012271650262,1.3105991731813,0.479266555227048,-0.184868694250545,0.142380944517514,-0.269314952987369,0.171042299404976,0.0820203894697481,-0.171448576229176,-0.26709600143143,0.830523991952847,0.242140009419837
3.76,-1.03402299038475,-2.24611603223665,-0.848992917733222,-1.15671429721264,1.31224232186148,0.475836385995857,-0.184973735795084,0.142956452828399,-0.269642215919613,0.170510093121212,0.0822119462448466,-0.17139736860971,-0.264052001315744,0.830787992854165,0.241980008474659
3.78,-1.03773452106518,-2.24332541137938,-0.854270252609652,-1.15335139005128,1.31389338925433,0.472398777785857,-0.18662801004045,0.13307829241422,-0.253246787716087,0.164067521282294,0.0830951313615098,-0.172778216441915,-0.261008001206274,0.831051993716166,0.241820007564933
3.8,-1.04145724831067,-2.24058440780024,-0.859456822362603,-1.15003326214603,1.31555235061103,0.46895379423317,-0.18409056259697,0.151527942259969,-0.282233244706886,0.173700487941988,0.0821070284746078,-0.170283347828429,-0.257964001103579,0.831315994543415,0.24166000668721
3.82,-1.04509852059553,-2.23726517919753,-0.865557494607383,-1.1464044321815,1.31717780998056,0.465587068159176,-0.181606496706054,0.169853774111159,-0.310927581976657,0.183184935082732,0.0811386722349896,-0.167841684950926,-0.254920001007169,0.831579995341222,0.241500005838646
3.84,-1.04875256772064,-2.2339989386218,-0.87155940952564,-1.14282444186304,1.31881174412188,0.462211392045286,-0.183345117122391,0.159819487107284,-0.294157963878208,0.176552349116091,0.0820526621159646,-0.169306792900984,-0.251876000074412,0.831843997483509,0.24134000330268
3.86,-1.05241932831102,-2.23078486778733,-0.877464342600788,-1.13929240622143,1.32045412355532,0.458826823718344,-0.183515870858192,0.160348296858877,-0.294351783939692,0.175949664722131,0.0822678982879865,-0.169320904433977,-0.248832004478014,0.832107974160846,0.241180017104283
3.88,-1.05609876136946,-2.22762223139291,-0.883273937614175,-1.13580749436117,1.32210494335827,0.45543342013604,-0.184347704079835,0.156454690795078,-0.287476421931931,0.172851721884126,0.0827785619931512,-0.169945623077481,-0.245788004434674,0.832371975957622,0.241020015874954
3.9,-1.05979082167519,-2.22451032228421,-0.888989781286609,-1.13236889643082,1.32376418888875,0.452031233623517,-0.184892067386102,0.154512308300076,-0.283752538108878,0.170884039621999,0.0831610319653476,-0.170304214013458,-0.242744004412789,0.832635977653184,0.240860014651876
3.92,-1.06349546122775,-2.22144846366428,-0.894613397513872,-1.12897583222091,1.32543184073016,0.448620314839689,-0.185556806474694,0.151777683469429,-0.278779526992778,0.168484580660772,0.083597545415084,-0.170773542837561,-0.239700004316906,0.832899979245164,0.240700013572806
3.94,-1.06721263334361,-2.21843601763345,-0.900146226381489,-1.12562757608008,1.32710788865034,0.445200723223343,-0.186166311123651,0.149429484525872,-0.274446723282342,0.166322740071209,0.0840099028577792,-0.171191021533124,-0.239700004316906,0.832899979245164,0.240700013572806
3.96,-1.07094228754048,-2.21547237039918,-0.905589658879332,-1.12232342123889,1.32879231420871,0.441772514221118,-0.186795941178231,0.146958462094181,-0.269937053893394,0.164108839917373,0.0844312517976017,-0.171626904617358,-0.236618527819747,0.83296292847905,0.240555579567153
3.98,-1.07468437158304,-2.21255693594625,-0.910945027605812,-1.11906269177474,1.33048509772061,0.438335744308978,-0.1874132183084,0.144581675596283,-0.265597615698792,0.161964799724064,0.0848475562372456,-0.172050606056735,-0.233537046141404,0.833025892837529,0.24041113412684
4,-1.0784388334987,-2.20968915965584,-0.916213597698272,-1.11584475418692,1.33218622520004,0.434890476616233,-0.188031976869844,0.142203875276349,-0.261275209474185,0.159836221999298,0.0852646926327556,-0.17247527687783,-0.230455564349864,0.833088857091822,0.240266688956177
4.02,-1.08220561643011,-2.20686850401812,-0.92139660039212,-1.1126689825534,1.33389567083928,0.431436767053666,-0.188646078463911,0.139864416689495,-0.257032343082269,0.157744879945863,0.0856798558732712,-0.172895314501416,-0.227374082675678,0.833151821313422,0.240122243607321
4.04,-1.08598466380149,-2.20409446026326,-0.926495204882188,-1.10953479065244,1.33561341457878,0.427974678222015,-0.18925805226045,0.137544724554247,-0.252838658990526,0.155679536670584,0.0860942087675079,-0.173313024994219,-0.224292601064296,0.833214785496759,0.239977798189532
4.06,-1.08977591620977,-2.2013665394011,-0.931510539280613,-1.10644161056725,1.33733943157089,0.424504271000616,-0.189866759328286,0.135250845032557,-0.248703039260182,0.153642536474352,0.0865074291445092,-0.173727100800724,-0.221211119331236,0.833277749601577,0.239833353016914
4.08,-1.09357931443398,-2.1986842786955,-0.936443674786443,-1.10338891130757,1.33907370247966,0.421025613138859,-0.190472474304296,0.132979281982417,-0.244619849517124,0.151632216033499,0.0869192671556294,-0.174138277614687,-0.218129637664597,0.833340713679761,0.239688907769726
4.1,-1.09739479342118,-2.19604722538581,-0.941295664176261,-1.10037615796802,1.34081619293243,0.417538761883973,-0.19107494414589,0.130729218654778,-0.240586551195153,0.149646650962362,0.0873297220568645,-0.174546165116127,-0.21504815600338,0.833403677721593,0.239544462549839
4.12,-1.10122229133338,-2.19345495860266,-0.946067489112039,-1.09740287064435,1.3425668844283,0.414043790266929,-0.191674264808738,0.128501462114158,-0.236605217616391,0.147686831838867,0.0877390939637905,-0.174950518974427,-0.211966674273429,0.833466641711848,0.239400017460639
4.14,-1.10506174093092,-2.19090706667081,-0.950760114059583,-1.0944685663961,1.34432574498202,0.410540762071432,-0.192270138883862,0.126289791917715,-0.232662345111442,0.145745956136461,0.088146750384429,-0.175351702332106,-0.208885192679479,0.833529605712224,0.239255572178763
4.16,-1.10891307416332,-2.18840315779149,-0.955374460431197,-1.09157278867809,1.34609274474549,0.407029745158871,-0.192862596221886,0.124106957104826,-0.228785603304532,0.143838685205689,0.0885529381821691,-0.175749442752009,-0.20580371102215,0.833592569669711,0.239111127022929
4.18,-1.11277622115087,-2.18594285663619,-0.95991141442458,-1.08871509974,1.34786785253137,0.403510808502534,-0.19345150999074,0.121919830409126,-0.224903187476442,0.141926273531652,0.0889576094686326,-0.176143591580605,-0.20272222936604,0.833655533606705,0.238966681883885
4.2,-1.11665111009963,-2.18352580349895,-0.964371828817657,-1.08589507950984,1.34965103567511,0.399984022121896,-0.194036755226581,0.119803050924632,-0.221176955875687,0.140096397067195,0.0893603148979413,-0.176534576150939,-0.1996407476373,0.833718497504875,0.238822236860236
4.22,-1.12053766640123,-2.18115165090026,-0.968756530788454,-1.08311231781372,1.35144225671734,0.396449453900221,-0.194618272425004,0.117580866294988,-0.217225891121154,0.138142917912144,0.089761702496041,-0.176921397108383,-0.196559266053588,0.833781461432921,0.238677791646468
4.24,-1.12443581766187,-2.17882007658499,-0.973066290407546,-1.08036645060921,1.35324149084676,0.392907185901773,-0.1951962165494,0.115658208998894,-0.213927669116341,0.136539463735759,0.0901611577144361,-0.177305145414888,-0.193477784250796,0.833844425284156,0.238533346745713
4.26,-1.12834548241032,-2.17653075250845,-0.977301895088838,-1.07765707697302,1.35504868718888,0.389357278260002,-0.195769464246494,0.113093552948397,-0.209241889517459,0.134186706696432,0.0905583313558149,-0.177684549492162,-0.190396302589882,0.833907389171179,0.2383889016483
4.28,-1.13226658503355,-2.17428338439313,-0.981464053969069,-1.07498386772051,1.35686381984017,0.385799816951195,-0.196340555227087,0.112071010800416,-0.207901624634437,0.133633805631176,0.0909546158973837,-0.178061608060756,-0.187314820929917,0.833970353053568,0.238244456557184
4.3,-1.1361990418895,-2.17207767352992,-0.985553489839584,-1.07234646226377,1.35868684042409,0.38223486903378,-0.196903322384781,0.107509746554347,-0.198896429792404,0.128950545828698,0.0913467243357956,-0.178431339094469,-0.184233339270254,0.834033316934706,0.238100011470529
4.32,-1.14014277157852,-2.16991334427237,-0.989570872529429,-1.06974454472074,1.36051771320617,0.378662516107639,-0.19747186316065,0.111349815579536,-0.208101210271265,0.134074044162556,0.0917414229558806,-0.178806133395171,-0.181151857600503,0.834096280816263,0.237955566385417
4.34,-1.14409768765729,-2.16779012353062,-0.993516868338432,-1.06717778835442,1.36235639028688,0.375082830371767,-0.198006054436778,0.092579234946182,-0.168309749929735,0.112802828027785,0.0921200417824782,-0.179149873363849,-0.178070375938008,0.834159244703497,0.237811121301676
4.36,-1.14806251136807,-2.16620921046175,-0.996305238417404,-1.06523153419984,1.36420227945154,0.371496976933614,-0.198468681894964,0.0739461230049789,-0.128800183873058,0.0916597129182194,0.0924651097556555,-0.179428723356524,-0.174988894105968,0.834222208552416,0.237666676418664
4.38,-1.15203632392482,-2.16466516832879,-0.999030956631215,-1.06331645987958,1.36605493989812,0.367905777924746,-0.198912896048938,0.0780271706451219,-0.138505244934509,0.0970120185475466,0.0928011494575953,-0.179691455666235,-0.171907412585366,0.834285172501814,0.237522231126946
4.4,-1.15601902107434,-2.16315784854271,-1.0016943965231,-1.06143239965841,1.36791431949391,0.36430932347321,-0.199355461909626,0.0737014577155688,-0.129998517998035,0.0925563449570248,0.0931359609485787,-0.179952846435351,-0.168825930748607,0.834348136370316,0.237377786227984
4.42,-1.16001049588609,-2.16168712047332,-1.00429589896774,-1.05957921402139,1.3697803537423,0.360707703421459,-0.199791390283912,0.0729459656517246,-0.12923075730859,0.0922663798936434,0.0934672254795489,-0.180208626658432,-0.165744449148913,0.834411100327124,0.237233341025053
4.44,-1.16401064300258,-2.16025285041141,-1.00683581195179,-1.05775674484641,1.37165298770572,0.357101006611855,-0.200222199193325,0.0706657752964367,-0.125160794843764,0.0901951442590203,0.0937953932657614,-0.180460110109069,-0.162662967377935,0.83447406425154,0.237088896009104
4.46,-1.16801935348297,-2.15885492104524,-1.00931444511346,-1.05596487286878,1.37353215658467,0.353489325330598,-0.200648366663292,0.0690481871750521,-0.122533331103085,0.0889019715509978,0.0941214604868925,-0.180707616643058,-0.159581485671674,0.83453702821986,0.236944450886025
4.48,-1.17203653524073,-2.1574932661164,-1.01173206737496,-1.05420343620017,1.37541781346557,0.349872732816242,-0.201068244487185,0.0671535760028903,-0.119305800846613,0.0872807424740469,0.0944428472122158,-0.180950451907058,-0.156500003798166,0.834599992162702,0.236800005947471
4.5,-1.17606204216879,-2.15616768247263,-1.01408904825945,-1.0524723743912,1.37730985534548,0.34625134824425,-0.201482040186864,0.065390784904298,-0.116363782824364,0.0858119657937782,0.0947619304519569,-0.181187345827466,-0.156500003798166,0.834599992162702,0.236800005947471
4.52,-1.18009579020035,-2.15487806522645,-1.01638573047928,-1.05077143087303,1.37920828526604,0.342625256179194,-0.201891600079887,0.0635776629781392,-0.113318884198862,0.0842881685851532,0.0950798187158945,-0.181421363873734,-0.153493754786675,0.834828114533614,0.236765633387511
4.54,-1.18413765464492,-2.15362435348263,-1.01862229108159,-1.04910062786681,1.38111299011893,0.338994535894776,-0.20229371155303,0.0617919115677414,-0.110334444233537,0.0827911667465966,0.0953897004582306,-0.181649300050319,-0.150487504912944,0.835056238456617,0.236731259240438
4.56,-1.18818750851245,-2.15240642694848,-1.02079904644895,-1.04745980153498,1.38302387758609,0.335359310655637,-0.202691113244663,0.0600028261752106,-0.107345762349806,0.0812936621103719,0.0956996776100684,-0.181873153425612,-0.147481255124097,0.83528436148712,0.236696885266076
4.58,-1.19224525980967,-2.15122417828357,-1.02291626849255,-1.04584882772175,1.38494095282111,0.331719638503839,-0.203082641349246,0.0582220758396196,-0.104377069948038,0.0798034433328029,0.096006103849137,-0.182092645060064,-0.144475005325167,0.83551248374619,0.236662511718822
4.6,-1.19631077005095,-2.1500775304119,-1.02497417646064,-1.04426765082343,1.38686408499741,0.328075644438716,-0.203467624820533,0.056443838151146,-0.101416454727449,0.0783156450921048,0.0963072353182243,-0.182306349611814,-0.14146875552523,0.835740604902253,0.236628138313688
4.62,-1.20038392864408,-2.14896638481298,-1.02697302715878,-1.04271615557377,1.38879323100375,0.324427409574809,-0.203847115784346,0.0546713193928581,-0.0984703436707211,0.0768344381939636,0.0966064588446351,-0.182516169335257,-0.138462505525444,0.835968725489461,0.236593765194733
4.64,-1.2044646147781,-2.14789065389219,-1.02891305545984,-1.04119425131662,1.39072831992994,0.32077502934377,-0.204220615710082,0.0529025203244339,-0.0955343897497707,0.075356766802494,0.0969022038157443,-0.182721248575102,-0.135456253451565,0.836196868656714,0.236559379983604
4.66,-1.20855270849102,-2.14685025211657,-1.03079449002125,-1.03970184994599,1.3926692880862,0.317118596612149,-0.204587451382941,0.0511383648620757,-0.0926111715189979,0.0738841376364121,0.0971933424873584,-0.182920836310571,-0.132450002647162,0.836424994657359,0.236525005902238
4.68,-1.21264807231465,-2.14584510069905,-1.03261755533921,-1.03823886993438,1.39461602567135,0.313458228300091,-0.204948175244704,0.0493771990310825,-0.0896963026651332,0.0724140660552264,0.0974803528259024,-0.183115538942417,-0.129443753438143,0.836653118889961,0.236490629937498
4.7,-1.21675059368482,-2.14487512701638,-1.03438242456569,-1.03680526215692,1.39656848761316,0.309794006811423,-0.205302629665412,0.0476213284702521,-0.0867933834170261,0.0709476333201461,0.0977649701544028,-0.183305458739088,-0.126437502853497,0.836881244692575,0.236456253399008
4.72,-1.22086013504491,-2.14394023719315,-1.03608933533607,-1.03540095038252,1.39852658953488,0.306126043974038,-0.205650762079866,0.0458672422252525,-0.0838975361750879,0.069483534875234,0.0980445996093956,-0.183490354179717,-0.123431253261098,0.83710936981462,0.23642187678088
4.74,-1.22497658818873,-2.14304041592337,-1.0377383936406,-1.03402588502791,1.40049025732624,0.302454416523683,-0.205993370328781,0.0441162964880159,-0.0810116101024108,0.0680245482048235,0.0983218328434843,-0.183671502967594,-0.120425003035186,0.83733749447498,0.236387500344963
4.76,-1.22909981895317,-2.14217556076001,-1.03932985887511,-1.03267995142931,1.40245942725627,0.298779225315574,-0.20632844703812,0.0423692824770999,-0.0781350495292721,0.0665683613418513,0.0985938739380791,-0.183846546297407,-0.117418753160696,0.837565619562157,0.236353124681088
4.78,-1.2332296783433,-2.14134558410917,-1.0408639159927,-1.03136311548958,1.40443398012107,0.29510059402774,-0.206656426812055,0.0406302707002635,-0.0752748258475655,0.0651169333637827,0.0988611803839346,-0.18401577506019,-0.114412503078262,0.837793745013781,0.236318750073012
4.8,-1.23736604199558,-2.14055042000834,-1.04234076475986,-1.03007530005896,1.40641386099551,0.291418616489043,-0.206979131836188,0.0388831990817017,-0.0724050963933229,0.0636625224833915,0.099126228810717,-0.184181472571682,-0.111406252617271,0.838021870700977,0.236284376195907
4.82,-1.24150879461988,-2.13979007682144,-1.04376038257308,-1.02881655776532,1.40839899467816,0.287733374563162,-0.20729462315164,0.0371579714261684,-0.0695680349639333,0.0622151118490015,0.0993862764138352,-0.184341408904832,-0.108400001847857,0.83824999606603,0.2362500021219
4.84,-1.24565778427507,-2.13906444259153,-1.04512307306814,-1.02758678411515,1.41038928670216,0.28404499225545,-0.207603574641955,0.0353930442850016,-0.0666842066225696,0.0607581184183383,0.0996424019942121,-0.184496407353043,-0.105393752261057,0.838478119740397,0.236215623988079
4.86,-1.24981288089964,-2.13837346659095,-1.0464289648945,-1.02638591170264,1.41238465704185,0.280353559964298,-0.207904414526638,0.0337342092149676,-0.0639459842822946,0.0593398274236883,0.0998936721792365,-0.1846454590048,-0.102387502117319,0.838706244468455,0.236181250961109
4.88,-1.2539739490915,-2.13771709699871,-1.04767819525206,-1.02521390689781,1.41438502155287,0.276659179938048,-0.208202435518918,0.031835510073083,-0.0608861927167419,0.0578366877955408,0.100142624729558,-0.184792711382653,-0.0993812550967383,0.838934359744434,0.236146877813218
4.9,-1.25814085109249,-2.13709529038689,-1.04887087778114,-1.02407075911037,1.41639029380827,0.272961957250327,-0.208483913110841,0.0305023977585384,-0.0585958813761863,0.056534023690594,0.100382574246953,-0.184926331347593,-0.0963750034284597,0.839162489482532,0.236112505674615
4.92,-1.2623134502429,-2.1365080003696,-1.05000713749418,-1.02295643232413,1.41840038772841,0.269261992401369,-0.208781136624832,0.0278625752303221,-0.0545368900379453,0.0547697865375085,0.100629131375171,-0.18507484067229,-0.0933687514864555,0.83939062213003,0.23607812681396
4.94,-1.26649160553778,-2.13595517960186,-1.05108709247263,-1.02187090535069,1.42041521529495,0.26555939078833,-0.209018482452683,0.0282706408766964,-0.0546131931083555,0.0540842985165169,0.10084577090895,-0.185171454299401,-0.090362501104798,0.839618747767338,0.236043751339597
4.96,-1.27067517739585,-2.135436781308,-1.05211086419577,-1.0208141407118,1.42243468823034,0.26185425349564,-0.209373451901077,0.0214914054636161,-0.0449470928426837,0.0508569690260973,0.101118116531066,-0.185373143014431,-0.0873562522608675,0.839846863406612,0.236009365732728
4.98,-1.27486402380804,-2.13495277324088,-1.05307853306466,-1.01978615109774,1.42445871692577,0.258146688379351,-0.209388004584311,0.0341087468536889,-0.0615803934186914,0.0544876635492166,0.10122513439078,-0.185274591086196,-0.0843500014177585,0.840074998010661,0.235975001404098
5,-1.27905108872136,-2.1340726403954,-1.05457366357484,-1.0186347847568,1.42648387538872,0.254442913290437,-0.209457670093464,0.0466964790673708,-0.0781547327535301,0.0580967682456616,0.101357631801415,-0.185226340522284,-0.0813437513263066,0.840303123024927,0.235940625899198
5.02,-1.28324500974122,-2.13322777652679,-1.05601094899008,-1.01751287600687,1.42851429755437,0.250735255585618,-0.209893407295137,0.0398701188468338,-0.0683959522736665,0.0548299615897,0.101664363046623,-0.185503275709997,-0.0783375017985619,0.840531247810851,0.235906250871424
5.04,-1.28744564567922,-2.13241813751428,-1.05739051505715,-1.01642041722452,1.43054988684494,0.247023821698061,-0.210185516614597,0.040243201331377,-0.0684080860508655,0.0541166721332492,0.101902476135595,-0.185653779528902,-0.0753312522163331,0.840759372016202,0.235871875601667
5.06,-1.29165287239061,-2.13164364696355,-1.05871257459961,-1.01535726173372,1.43259060318374,0.24330870618177,-0.210528799801423,0.0375704909995074,-0.0642925570974519,0.0523265933743843,0.102164303208778,-0.185850621041308,-0.0723250028872778,0.840987495808869,0.235837500439166
5.08,-1.29586653744276,-2.13090428315546,-1.05997720287555,-1.01432345943766,1.43463631781219,0.23959001903133,-0.210839652655335,0.0362095951452308,-0.061959193230042,0.0509994545456804,0.102408299898492,-0.186019969429145,-0.0693187529640766,0.841215620645443,0.235803125154953
5.1,-1.30008650461527,-2.13019998824283,-1.06118456441061,-1.01331892474743,1.4366869593083,0.235867859506227,-0.211154532121125,0.0342877348341208,-0.0588694191161425,0.0494778640557839,0.102654304884427,-0.186193949314648,-0.0663125033144975,0.841443745177527,0.235768750008131
5.12,-1.30431262955552,-2.12953072415258,-1.06233477197178,-1.01234364066396,1.43874243110115,0.232142332974466,-0.211457308825434,0.0326097895786436,-0.056112535428142,0.04804004057546,0.102892295628475,-0.18635827866622,-0.0633062533999128,0.841671869811212,0.23573437472747
5.14,-1.30854476718832,-2.1288964563617,-1.06342792720649,-1.0113975999366,1.44080263662044,0.228413546074174,-0.211755062904577,0.0308301646722637,-0.0532217285982481,0.0465698895652175,0.103127672422178,-0.186519442829747,-0.0603000038044334,0.841899994760842,0.235699999847101
5.16,-1.31278277663515,-2.12829712960989,-1.06446418907157,-1.01048070704669,1.44286749942156,0.224681596777955,-0.212044724881358,0.0290969946760365,-0.0503971667355808,0.0451163982905999,0.103357461420199,-0.186674586361311,-0.0603000038044334,0.841899994760842,0.235699999847101
5.18,-1.31702650899885,-2.12773273011324,-1.06544361634333,-1.00959300779559,1.44493690365042,0.220946596421918,-0.212327234758623,0.0273458952996698,-0.0475499698066876,0.0436552952613227,0.103582518552093,-0.186824595558731,-0.0572533373191547,0.841976660054048,0.235703335039023
5.2,-1.32127581613658,-2.12720320961418,-1.06636631626913,-1.00873445696342,1.44701077369727,0.217208648355323,-0.212602281319593,0.0256052582899408,-0.0447192179227442,0.0421991444210996,0.103803509281432,-0.18696930879693,-0.0542066707911642,0.842053326230277,0.235706668812481
5.22,-1.3255305505858,-2.12670852992927,-1.06723240654196,-1.00790502680535,1.4490890063197,0.213467859300134,-0.212869884759686,0.0238637658212122,-0.0418920908092545,0.040745003676548,0.104018978990502,-0.187108726267203,-0.0511600040203988,0.842129992114607,0.235710002687921
5.24,-1.32979056317588,-2.12624866315681,-1.06804197015087,-1.00710470920349,1.45117150584334,0.209724335952796,-0.213130203101823,0.0221218422334007,-0.0390616407612633,0.0392842339205518,0.104230268535055,-0.187242676300444,-0.0481133376073995,0.842206658132277,0.235713336180343
5.26,-1.33405570629195,-2.12582361806849,-1.06879498338553,-1.00633357507009,1.45325817984329,0.205978185516174,-0.213382697649777,0.020385101504463,-0.0362461758974442,0.0378342063947865,0.104436058242923,-0.187371591022453,-0.0450666708187657,0.842283324381841,0.235716669809083
5.28,-1.33832582120742,-2.1254332704925,-1.0694917862115,-1.0055913909252,1.45534891475168,0.202229509611595,-0.213627704380216,0.018647036210687,-0.0334271519537604,0.0363778026523482,0.104636871892181,-0.187494951659355,-0.0420200041970907,0.842359990831282,0.235720003164049
5.3,-1.34260076584075,-2.12507773318158,-1.07013207671062,-1.00487846180527,1.45744363065593,0.198478422232292,-0.213865368413938,0.0169095430145862,-0.0306093831240662,0.034921369114838,0.104833880757796,-0.187613059258593,-0.038973337518251,0.842436657434311,0.235723336456204
